n_matrices,SCM,LW_linear,OAS,LW_nonlinear,RMT
3,94.51575929259417,49.3613074737249,49.928077282850055,28.403946000353162,39.65102942554623
5,75.65868823092941,48.483748351865046,49.119093876023555,27.33153031430672,21.248467497527557
20,58.35327855948904,47.67614028028354,48.34249936889592,19.546718225524398,4.588476045254625
30,56.824146026426455,47.572082430015456,48.25931433643716,19.037904488168437,3.0117903725427664
40,56.08262007668971,47.50957286465126,48.18824162886349,18.81164472407466,2.2286023166146105
60,55.35979066327875,47.41479889065646,48.09783618949502,18.587461573757118,1.4828306230045336
80,54.94241815644025,47.42859590489427,48.09732735952858,18.46671346986075,1.1099362145874971
100,54.81613367479532,47.433206156288335,48.11841659314831,18.326296706761756,0.8922335323992769
1000,53.78972108176266,47.370480211675904,48.06248979682173,18.086639067100236,0.10289812601573153
