n_matrices,SCM,LW_linear,OAS,LW_nonlinear,RMT
3,16.83148756096027,36.870715627716514,37.28083639139842,11.698124346586756,11.48605342705661
5,12.138189652698102,35.58653526447372,35.79117116615963,9.618272274032831,6.42575481512846
20,7.403330544479145,34.547307055839546,34.88608633530648,7.36444461877267,1.4763341209006628
30,6.992419365804417,34.57989161370795,34.87162261243523,7.143521339611815,0.9847042487247231
40,6.843331405323847,34.52371979966825,34.79879634315349,7.008413721477047,0.7456853160078208
60,6.5547090007593,34.51726407778619,34.759318405542466,6.94320751913582,0.4951939916168378
80,6.44242941841111,34.504036778570686,34.78935203986732,6.910127831638161,0.37902380712767053
100,6.429231762931922,34.540676124451316,34.784460434240366,6.745225256288827,0.3048206343729879
1000,6.150317143345878,34.61004747568882,34.89379871350229,6.6926472568373825,0.031155029414822538
