n_matrices,SCM,LW_linear,OAS,LW_nonlinear,RMT
3,0.5618030446796634,10.495275137202764,10.897027634550035,0.4315962733038045,0.4600793035016959
5,0.3727850368531892,10.410083218325601,10.830837566419616,0.3057300007126553,0.2714851285439895
20,0.17947462510825568,10.312879358224844,10.722532913466557,0.17208679404521576,0.06825898398914633
30,0.1439769402397387,10.300814963026719,10.71373194019564,0.15292611606735196,0.04559710375374565
40,0.1449659310088237,10.288634572172032,10.710442161517644,0.15173769510877919,0.034233861429610865
60,0.1224716642518721,10.28870837054049,10.71139473621186,0.13862280335181681,0.022347220238655707
80,0.12225173140331244,10.274788928467624,10.703871425823671,0.1377237531150954,0.01653580066853404
100,0.1135710558105652,10.283518706413682,10.705067857527585,0.13342785614985386,0.013360580245597347
1000,0.11485317653206116,10.281949648189029,10.69981675540279,0.12450094692185665,0.001317839198900943
