n_matrices,SCM,LW_linear,OAS,LW_nonlinear,RMT
3,2.9238564230599,15.097730118973551,15.18006493987776,2.4636421335618546,2.392170079592681
5,1.8072811769544983,13.970667572195541,14.002314596093662,2.0294405268875413,1.3673660136063879
20,0.9193456762074764,12.892677076405171,12.920530482301194,0.8902426407333541,0.3244117228011733
30,0.5802096673950379,12.784655462908905,12.815588331673258,0.7014326072730573,0.21544700529176464
40,0.8812759751444389,12.72215743579751,12.747643808408457,0.8640820283475725,0.16124899845265847
60,0.6433192092031255,12.658898704362352,12.688257806457862,0.6561049229954476,0.10734829696661968
80,0.5169321955003104,12.63971592266404,12.664934242740546,0.6884503470178664,0.08022377251125624
100,0.5996760424845222,12.62711994926982,12.652650305521691,0.6706071534827975,0.06440078966753082
1000,0.296773814994851,12.568008621096038,12.600939630746002,0.4883728888725411,0.006507397065370992
